Id,MS SubClass,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Total Bsmt SF,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Enclosed Porch,Screen Porch,Garage Area,Mas Vnr Area,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_IDOTRR,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Kitchen Qual_Fa,Kitchen Qual_Gd,Kitchen Qual_TA,Exter Qual_Fa,Exter Qual_Gd,Exter Qual_TA,Bsmt Exposure_Gd,Bsmt Exposure_Mn,Bsmt Exposure_No
2792,60,9468,6,5,1999,1999,840.0,1755,3,1,7,0,0,530.0,148.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1247,20,9373,5,6,1953,1953,1152.0,1152,3,1,6,0,0,636.0,84.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
384,60,7000,7,5,2003,2003,926.0,1884,3,1,7,0,0,581.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
91,60,10186,7,5,1992,1992,750.0,1923,3,1,8,0,0,564.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
863,20,11664,7,5,2002,2002,1569.0,1611,3,1,6,0,0,1231.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1870,60,10530,7,6,1993,1993,1148.0,2075,3,1,8,0,0,473.0,194.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2318,20,14859,7,5,2006,2006,1670.0,1670,3,1,7,0,0,690.0,27.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2100,20,10481,8,5,2006,2007,2140.0,2140,3,1,8,0,0,894.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1213,80,9350,5,8,1965,1999,1219.0,1265,3,1,6,0,0,502.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2046,50,18030,5,6,1946,1994,1598.0,3086,3,1,12,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
710,50,5925,3,6,1910,1950,600.0,968,2,1,6,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
2268,20,6718,8,5,2001,2001,1267.0,1312,2,1,5,0,0,471.0,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
816,90,11855,7,5,2000,2000,1168.0,2787,6,2,8,0,0,820.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
1616,60,12394,7,5,2003,2003,847.0,1733,3,1,7,0,0,433.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2233,50,7000,6,7,1940,1950,720.0,1215,3,1,6,30,0,720.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
439,20,10367,9,5,2008,2008,1739.0,1743,3,1,8,0,0,927.0,284.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
260,20,15240,5,8,1977,2004,1026.0,1026,3,1,5,0,0,308.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
627,60,13600,7,6,1965,1990,768.0,1986,3,1,7,0,189,486.0,176.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
251,20,6762,7,5,2006,2006,1187.0,1208,2,1,6,0,0,632.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2163,20,8500,7,5,2004,2004,1422.0,1422,3,1,7,0,0,626.0,106.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2819,20,8877,4,5,1951,1951,836.0,1220,2,1,6,0,0,396.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1025,20,15611,5,6,1977,1977,1126.0,1126,3,1,6,0,0,540.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2592,20,13300,5,5,1956,2001,1015.0,1384,2,1,6,0,0,896.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1491,20,6500,6,6,1976,1976,1127.0,1127,3,1,6,138,0,480.0,84.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2742,50,9525,6,4,1954,1972,994.0,1855,4,1,7,0,0,325.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
495,60,9430,8,5,1999,1999,1252.0,2365,3,1,8,0,180,856.0,673.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2528,60,11029,6,7,1968,1984,1054.0,2654,4,1,9,0,222,619.0,220.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1033,60,14311,8,5,1996,1996,1236.0,2340,4,1,9,218,0,787.0,402.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
764,90,10800,5,5,1987,1988,1200.0,1200,3,1,5,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
1165,160,3604,7,5,2007,2007,689.0,1392,2,1,5,0,0,540.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
2037,50,10320,6,5,1915,1950,1138.0,2180,3,1,7,170,0,720.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
113,20,10603,6,7,1977,2001,1610.0,1610,3,1,6,0,0,480.0,28.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1572,120,4084,7,6,1986,1986,1277.0,1501,2,1,6,0,0,512.0,340.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2702,80,6930,5,4,1958,1958,1062.0,1352,3,1,6,294,0,288.0,120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1981,30,7200,5,8,1940,1950,808.0,1072,2,1,5,0,0,379.0,279.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
2335,60,16052,10,5,2006,2006,1850.0,2698,4,1,11,0,0,736.0,734.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1502,90,6012,4,5,1955,1955,0.0,1152,2,2,6,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1310,75,5350,7,8,1920,1965,624.0,1450,3,1,7,0,0,288.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
2598,30,5400,5,6,1921,1968,1073.0,1073,2,1,4,112,0,326.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
1810,20,7441,7,5,2006,2006,1461.0,1486,3,1,7,0,0,566.0,170.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
339,50,10544,5,5,1969,1969,864.0,1479,5,1,8,280,0,275.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2460,20,10936,8,5,2006,2006,1504.0,1504,3,1,7,0,0,510.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
320,60,11316,7,5,2002,2003,817.0,1894,4,1,8,0,0,510.0,44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2461,20,8640,8,5,2006,2006,1278.0,1278,2,1,5,0,0,584.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
2449,60,12090,8,5,1998,1998,1141.0,2263,4,1,10,0,0,420.0,650.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
817,90,7939,7,5,2000,2000,1168.0,2787,6,2,8,0,0,820.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
1096,60,7750,7,5,2002,2002,707.0,1414,3,1,6,0,0,403.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1893,80,9350,6,7,1964,1991,1302.0,1302,3,1,7,0,0,309.0,108.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
479,80,7750,8,5,2002,2002,408.0,1419,3,1,7,0,0,527.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1657,20,13001,6,5,1971,1971,1625.0,1220,2,1,6,249,0,944.0,176.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
937,80,13607,6,6,1986,1986,572.0,1982,3,1,6,0,0,501.0,242.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
879,120,4435,6,5,2003,2003,848.0,848,1,1,4,0,0,420.0,170.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
945,120,3843,8,5,2007,2008,1596.0,1648,2,1,5,0,0,482.0,174.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1010,120,5950,8,5,1989,1989,1337.0,1337,2,1,5,154,0,462.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
2861,50,12400,5,6,1940,1950,901.0,1717,2,1,7,0,113,410.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1245,20,10425,5,5,1956,1958,1104.0,1104,3,1,5,0,0,384.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
854,20,16269,5,5,1978,1978,907.0,907,3,1,5,0,0,343.0,76.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1437,60,8998,7,5,2000,2000,782.0,1652,3,1,6,0,0,532.0,120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
586,60,10400,6,7,1967,1997,932.0,2640,5,1,8,0,168,515.0,256.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1947,50,10134,5,6,1940,1950,735.0,1034,2,1,5,0,0,240.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
815,90,7007,5,5,1979,1979,0.0,1513,4,2,8,0,0,400.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
831,20,11645,8,5,2005,2006,1498.0,1498,3,1,7,0,0,844.0,76.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1919,20,8250,5,7,1963,1963,1053.0,1053,3,1,6,0,109,692.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2306,20,11027,6,5,1954,1954,1178.0,1293,2,1,5,0,0,452.0,28.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
430,20,12350,9,5,2008,2008,2020.0,2020,3,1,7,0,0,896.0,450.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2618,60,18275,7,8,1962,1998,1438.0,2448,3,1,9,0,0,441.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
245,60,9206,6,5,1985,1985,741.0,1732,3,1,7,0,0,476.0,336.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
462,120,6240,8,5,2006,2006,1324.0,1324,2,1,6,0,0,550.0,176.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
182,30,9656,2,2,1923,1970,678.0,832,2,1,5,0,0,780.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
1625,20,7875,7,5,1995,1996,1237.0,1253,3,1,6,0,0,402.0,38.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2381,60,16259,9,5,2006,2006,1249.0,2596,4,1,9,0,0,840.0,370.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1580,20,12890,6,5,1989,1989,1495.0,1495,3,1,8,192,0,438.0,128.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1803,20,10440,8,5,2007,2007,1574.0,1584,2,1,6,0,0,594.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1132,20,7500,7,5,2004,2005,1080.0,1080,3,1,6,0,0,0.0,120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1941,20,9532,4,6,1953,1953,1105.0,1647,3,1,6,0,0,280.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1742,120,3922,7,5,2006,2007,1258.0,1258,2,1,6,0,0,648.0,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2026,70,8730,6,7,1915,2003,698.0,1396,3,1,7,0,259,384.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2245,30,6060,5,9,1930,2007,837.0,1001,2,1,5,42,0,216.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1691,20,14450,9,5,2006,2007,2121.0,2121,3,1,8,0,142,732.0,315.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
725,50,5400,6,6,1920,1950,972.0,1480,3,1,6,176,0,207.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
1787,20,10000,8,5,2006,2006,1588.0,1588,3,1,7,0,0,825.0,410.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1216,20,10007,5,7,1959,2006,1053.0,1053,3,1,5,0,0,312.0,54.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2654,30,7830,3,5,1921,1950,492.0,492,1,1,3,78,0,200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
2310,20,11727,7,6,1969,1969,1851.0,1851,3,1,8,0,0,506.0,434.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
761,190,10320,6,7,1915,1965,698.0,1403,3,1,7,288,0,308.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1884,80,10482,6,8,1958,1958,588.0,1138,3,1,6,0,0,264.0,63.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
449,20,15274,9,5,2003,2003,2452.0,2452,3,1,10,0,0,886.0,724.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
856,20,8800,5,7,1977,2008,1040.0,1040,3,1,5,0,288,484.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
11,60,10000,6,5,1993,1994,763.0,1655,3,1,7,0,0,440.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
389,20,10140,6,6,1974,1974,1116.0,1116,3,1,6,0,0,528.0,196.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2415,60,14054,7,5,2006,2006,879.0,1863,4,1,9,0,0,660.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
77,60,11218,6,5,1992,1992,1055.0,1845,3,1,8,0,0,462.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1238,20,8856,5,4,1957,1957,1176.0,1176,3,1,6,0,95,292.0,143.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
723,30,7200,5,4,1910,2006,1022.0,1022,2,1,4,226,0,280.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
2562,20,10680,5,3,1951,1951,2136.0,2136,4,1,7,0,0,528.0,44.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
995,60,9535,6,5,1998,1998,926.0,1604,3,1,7,0,0,472.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
1449,20,9216,5,6,1975,1975,1076.0,1076,3,1,5,0,0,576.0,176.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1330,40,9100,5,6,1930,1960,742.0,935,2,1,4,0,0,308.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1134,60,12774,7,5,2003,2004,835.0,1663,3,1,8,0,0,478.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
706,50,6000,5,7,1950,1970,768.0,1328,3,1,6,0,0,308.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
1617,60,10364,6,5,1995,1996,806.0,1572,3,1,7,0,0,373.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1339,50,6000,6,5,1939,1950,739.0,1342,2,2,7,0,0,240.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1664,20,10530,6,5,1971,1971,981.0,981,3,1,5,40,0,576.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1433,20,9525,5,6,1995,2006,1099.0,1099,3,1,6,0,0,352.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
75,60,8880,7,5,1994,2002,948.0,2110,3,1,8,0,0,463.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2255,85,8410,6,6,1974,1974,970.0,1026,2,1,5,0,0,528.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1170,120,4385,9,5,2001,2001,1419.0,1419,2,1,5,0,0,588.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
45,20,12919,9,5,2009,2010,2330.0,2364,2,1,11,0,0,820.0,760.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
836,20,12464,5,5,1996,1996,1040.0,1040,3,1,6,0,0,576.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
8,120,5005,8,5,1992,1992,1280.0,1280,2,1,5,0,144,506.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1704,60,9591,8,5,2004,2005,1143.0,2473,4,1,9,0,0,852.0,344.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1488,20,9825,5,5,1966,1966,1092.0,1092,3,1,6,0,161,264.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2633,20,7400,7,6,1962,1962,1045.0,1045,3,1,6,0,0,528.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1872,20,10738,6,7,1966,1966,1093.0,1093,3,1,6,0,0,484.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1138,60,8366,6,5,2004,2004,798.0,1640,3,1,6,0,0,520.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1899,90,9842,4,5,1962,1962,0.0,1224,2,2,6,0,0,462.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
660,30,10230,5,7,1925,1950,1054.0,1078,3,1,6,0,112,264.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2004,20,8626,4,6,1956,1956,0.0,968,2,1,5,0,0,331.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
443,60,8834,9,5,2004,2005,1462.0,2224,4,1,10,0,0,738.0,216.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2627,90,8544,3,4,1950,1950,0.0,1040,2,2,6,0,0,400.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1438,60,9179,7,5,1999,1999,873.0,1790,3,1,7,0,0,588.0,158.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1525,70,11526,6,7,1922,1994,588.0,2555,3,1,11,0,0,672.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2644,30,5684,6,8,1930,2005,813.0,813,2,1,5,0,0,270.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
866,60,11885,8,5,2001,2001,1299.0,1872,3,1,7,0,0,531.0,108.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
620,20,9600,5,6,1956,1956,1050.0,1050,2,1,5,0,0,338.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2451,60,17242,9,5,1993,1994,1733.0,3500,4,1,11,0,210,959.0,738.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2186,20,10215,4,5,1954,1954,864.0,948,3,1,5,0,0,248.0,132.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2025,50,8550,5,5,1926,1950,750.0,1316,4,1,7,0,0,576.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1916,60,18450,6,5,1965,1979,1021.0,2380,3,1,7,0,0,596.0,113.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1542,20,14778,6,7,1954,2006,1296.0,1640,3,1,7,0,0,924.0,72.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1163,160,3180,6,5,2005,2005,600.0,1200,2,1,5,0,0,480.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
205,70,3068,6,8,1920,1993,662.0,1324,3,1,6,112,0,180.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
423,60,13518,9,5,2008,2009,1926.0,3140,4,1,11,0,0,820.0,860.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2687,50,33120,6,5,1962,1962,1595.0,2486,5,1,8,0,0,576.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
1436,60,13142,6,5,1997,1997,864.0,1771,3,1,6,0,0,600.0,128.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
444,20,11362,8,5,2004,2005,1836.0,1836,3,1,7,0,0,862.0,42.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1067,20,10845,8,5,2003,2004,1603.0,1575,2,1,7,0,0,732.0,504.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
2290,180,1936,4,6,1970,1970,630.0,630,1,1,3,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
168,20,9760,6,7,1963,1984,1395.0,1395,2,1,7,113,240,440.0,218.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2643,70,3960,7,8,1930,1950,502.0,1004,2,1,5,68,0,200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
2802,20,9100,7,5,2004,2005,1860.0,1836,3,1,8,0,0,484.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1224,20,9600,5,6,1960,1960,1296.0,1496,3,1,6,0,0,450.0,203.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
